identifier	lemma	context	indices_target_token
nf_1820_753470.txt-1268-19	afternoon_nn	In this sentence "I sent Byrne up the stream to endeavour to find a better Place; but he returned in the afternoon without any success: he reported that about three or four miles above the tent a branch joined the stream, that he had travelled up it six or seven miles, but not far enough to say where it quitted the main stream; the low plains were several inches under water from the present rain; and the ground that appeared the driest was the worst to travel on, being a wet, loose, sandy bog.", "afternoon_nn" means in one word :	534:535
fic_1836_7111.txt-1857-19	afternoon_nn	In this sentence "The barge all at once emerged from the narrow and gloomy pass which it had been threading during the afternoon, into a broader sheet of water, and at the same moment, the setting sun shone bright upon the summit of " The Temple, " which stood on an angle at the intersection of three bayous, two of which led by various routes into the bay of Barritaria; the third, was that which they had just descended.", "afternoon_nn" means in one word :	459:460
fic_1849_7167.txt-1658-7	afternoon_nn	In this sentence "It was then pretty late in the afternoon of a short day, and I felt a little uneasy about the chances of missing my way, should the night overtake me.", "afternoon_nn" means in one word :	204:205
fic_1848_7193.txt-9645-37	afternoon_nn	In this sentence "A wide and grassy lawn, seperated from the road by a stone wall, and dotted with elms and oaks, with a gray old mansion in the background, slept in the beams of the afternoon sun.", "afternoon_nn" means in one word :	233:234
fic_1858_9768.txt-412-5	afternoon_nn	In this sentence "About four o'clock in the afternoon, after refreshment at the hospitable Mr. Oldhame's, they started to go home; and as they trode, again, the same road through the woods, toward the wide, weary Barrens, the way seemed wearier than before.", "afternoon_nn" means in one word :	293:294
fic_1843_7116.txt-1728-21	afternoon_nn	In this sentence "Their marriage was settled to take place in six weeks at Boston; and Captain Ellis had left New York the afternoon of the cutting out of the schooner to proceed to Boston to have her refitted for a voyage to England, whither he intended to take his bride as soon as they were wedded.", "afternoon_nn" means in one word :	337:338
fic_1822_7275.txt-530-41	afternoon_nn	In this sentence "Elvira had just got possession, by stealth, of a new novel; that species of reading being absolutely prohibited in Mrs. Wilson's house, she had crept up to the garret, and was promising herself a long afternoon of stolen pleasure. "", "afternoon_nn" means in one word :	286:287
fic_1822_7275.txt-216-23	afternoon_nn	In this sentence "Mrs. Daggett, nettled by her sister's hint, rose and said, " that, as she was going in the afternoon to attend a meeting in a distant part of the town, (for, " said she, " no one can say that distance or weather ever keeps me from my duties,) she had no more time to waste. "", "afternoon_nn" means in one word :	329:330
news_1998_653815.txt-37-5	afternoon_nn	In this sentence "Partners left the meeting Saturday afternoon without knowing the results of that poll.", "afternoon_nn" means in one word :	140:141
fic_1849_7218.txt-2196-17	afternoon_nn	In this sentence "In imagination, as I lay in my berth on ship-board, I used to take pleasant afternoon rambles through the town; down St. James-street and up Great George's, stopping at various places of interest and attraction.", "afternoon_nn" means in one word :	265:266
fic_1850_184.txt-1498-4	afternoon_nn	In this sentence "Then a ride Sunday afternoon costs me three dollars.", "afternoon_nn" means in one word :	106:107
fic_1853_1170.txt-1796-2	afternoon_nn	In this sentence "As the afternoon waned, the broker's mind grew calmer.", "afternoon_nn" means in one word :	108:109
fic_1860_9817.txt-1654-35	afternoon_nn	In this sentence "Having returned their salutations with graceful dignity, he followed them into the camp, when they all sat down to a plentiful repast, consisting of fresh fish and venison, which had that afternoon been taken from pond and surrounding forest by the devoted band, and prepared and kept in readiness, untasted, for the expected reception of their royal leader.", "afternoon_nn" means in one word :	412:413
fic_1849_2605.txt-1007-13	afternoon_nn	In this sentence "We resolved ourselves into a sort of committee of the whole, one afternoon; and after a long and somewhat spirited debate, came to the unanimous conclusion that, in the course of human events, it became necessary to employ the most effective measures to procure additional supplies from the cellar.", "afternoon_nn" means in one word :	352:353
nf_1851_771607.txt-2494-73	afternoon_nn	In this sentence "And, having reached Bologna, I tried to gain time, or at least avoid another night-ride, by taking a private carriage (vetturino) this afternoon for Ferrara, thirty miles further on, sleep there to-night, and catch a Diligence or Mail-Coach to-morrow morning, so as to reach Padua in the evening: but no -- there is no coach out of Padua Venice-ward till 4 to-morrow afternoon, and I should gain nothing", "afternoon_nn" means in one word :	457:458
fic_1834_7323.txt-604-27	afternoon_nn	In this sentence "The national republicans said they'd heard thunder before now, and seen dreadful black clouds all over the sky, and they'd seen a fair afternoon and a bright rainbow after all that.", "afternoon_nn" means in one word :	235:236
fic_1855_2965.txt-1882-18	afternoon_nn	In this sentence "But the latter felt too tired to walk about a great deal, and spent most of the afternoon in the hotel, while his uncle was off attending to some business.", "afternoon_nn" means in one word :	209:210
fic_1853_7732.txt-4-29	afternoon_nn	In this sentence "and the hollow moan Of the fitful breeze had a plaintive tone; And it seemed, though in the heart of June, Like the year's autumnal afternoon.", "afternoon_nn" means in one word :	196:197
fic_1853_9040.txt-516-26	afternoon_nn	In this sentence "At length, one of the young men who had been in communication with the bottles, mentioned as lying cool among the ivy during the afternoon, protested that he would bring a rail to serve as a pry, unless his companions desisted from further eating of their own free will. "", "afternoon_nn" means in one word :	326:327
fic_1844_7148.txt-178-16	afternoon_nn	In this sentence "Thus did the time pass onward; ' till, on on a close and sultry afternoon, in the latter part of autumn, when the thunderclouds were mustering thick over the azure vault, and now and then a pale flash on the far horizon succeeded by a distant rumble, told of the coming hurricane, that three or four horsemen, whose dress and accoutrements proclaimed them at once to be Spaniards from the fortress, were seen to issue from the forest, and ride rapidly across the little plain toward Guarica's dwelling.", "afternoon_nn" means in one word :	556:557
fic_1998_43330.txt-420-33	afternoon_nn	In this sentence "She would pull Jillie out of school and out of his life and maybe Jillie was a figment of medicine dreams and he wasn't an alien But no, because the very afternoon Jillie didn't show up for lunch and he got sent to the principal's office for pounding his fist on his desktop in fifth period, he asked the secretary if Jillie was in school.", "afternoon_nn" means in one word :	393:394
mag_1845_587596.txt-153-9	afternoon_nn	In this sentence "If you walk or drive among them in the afternoon, they are panting like gourminds after a turtle dinner.", "afternoon_nn" means in one word :	158:159
mag_1980_491790.txt-342-2	afternoon_nn	In this sentence "In the afternoon, I drove down to the square.", "afternoon_nn" means in one word :	99:100
mag_1986_492553.txt-134-22	afternoon_nn	In this sentence "" Well, " Mike Maloney said, " it's because while I was preaching to him at the table this afternoon, something began to happen.", "afternoon_nn" means in one word :	182:183
news_1961_721976.txt-28-1	afternoon_nn	In this sentence "This afternoon, Mr. Mahon opened the debate by conceding that, in the past, he and a majority of his colleagues had opposed major civil defense spending programs. "", "afternoon_nn" means in one word :	218:219
fic_1976_23910.txt-121-6	afternoon_nn	In this sentence "And something to drink, for afternoon, " Waclaw told them. "", "afternoon_nn" means in one word :	114:115
mag_2006_384315.txt-6-13	afternoon_nn	In this sentence "I had never swayed in a Pawleys Island hammock on a lazy summer afternoon.", "afternoon_nn" means in one word :	128:129
fic_1989_782038.txt-2490-5	afternoon_nn	In this sentence "" How ' bout tomorrow afternoon at two? "", "afternoon_nn" means in one word :	95:96
fic_1964_781988.txt-1664-7	afternoon_nn	In this sentence "Finally the whole bunch was waiting one afternoon at the corner of an alley on the route home from school.", "afternoon_nn" means in one word :	160:161
news_1970_729010.txt-127-17	afternoon_nn	In this sentence "But the world had not seen the bluff Cardinal weeping alone in his private chapel on the afternoon of Nov. 22, 1963, after he received news of the assassination.", "afternoon_nn" means in one word :	215:216
fic_2009_36384.txt-41-7	afternoon_nn	In this sentence "Spade was at a table set for afternoon tea when the fortyish matron entered from Spokane's Sprague Avenue", "afternoon_nn" means in one word :	159:160
